Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
1988,12,0.401,0.505,-0.363,0.287,0.231,0.128,0.16,0.061,0.082,0.045
1989,1,-0.952,0.193,-0.265,0.246,0.272,0.122,0.175,0.063,0.075,0.046
1989,2,-0.711,0.281,-0.229,0.202,0.263,0.12,0.189,0.065,0.083,0.046
1989,3,-0.742,0.511,-0.284,0.216,0.257,0.114,0.189,0.066,0.092,0.046
1989,4,-1.362,0.747,-0.232,0.173,0.248,0.109,0.176,0.065,0.096,0.048
1989,5,0.331,0.261,-0.203,0.19,0.219,0.11,0.161,0.065,0.104,0.047
1989,6,-0.937,0.33,-0.264,0.187,0.231,0.123,0.164,0.069,0.101,0.046
1989,7,0.568,0.352,0.01,0.185,0.226,0.122,0.161,0.069,0.102,0.046
1989,8,0.257,0.28,0.036,0.182,0.18,0.121,0.158,0.07,0.103,0.046
1989,9,0.264,0.502,-0.055,0.158,0.161,0.112,0.163,0.07,0.101,0.046
1989,10,0.288,0.257,0.036,0.158,0.14,0.11,0.163,0.072,0.098,0.047
1989,11,0.159,0.703,-0.035,0.22,0.173,0.101,0.167,0.075,0.096,0.046
1989,12,-0.329,0.451,0.069,0.193,0.167,0.103,0.172,0.071,0.093,0.048
1990,1,2.337,0.337,-0.047,0.191,0.116,0.108,0.166,0.069,0.094,0.047
1990,2,-0.402,0.508,-0.036,0.226,0.079,0.109,0.16,0.07,0.083,0.048
1990,3,-1.829,0.438,-0.088,0.221,0.037,0.111,0.132,0.071,0.082,0.047
1990,4,-0.274,0.345,-0.175,0.23,0.004,0.11,0.123,0.073,0.08,0.046
1990,5,-0.518,0.9,-0.164,0.22,-0.007,0.109,0.124,0.073,0.074,0.046
1990,6,0.306,0.381,-0.107,0.188,0.007,0.112,0.137,0.072,0.07,0.044
1990,7,-0.818,0.215,-0.345,0.231,-0.011,0.11,0.148,0.069,0.071,0.043
1990,8,0.379,0.388,-0.273,0.214,-0.012,0.106,0.141,0.072,0.071,0.042
1990,9,-0.353,0.514,-0.127,0.204,-0.044,0.104,0.146,0.072,0.071,0.041
1990,10,-0.756,0.206,-0.209,0.174,-0.073,0.104,0.166,0.071,0.073,0.041
1990,11,0.292,0.626,-0.149,0.121,-0.101,0.104,0.164,0.071,0.078,0.041
1990,12,0.353,0.378,-0.194,0.164,-0.093,0.098,0.161,0.07,0.081,0.04
1991,1,-0.517,0.518,0.034,0.14,-0.083,0.102,0.16,0.072,0.076,0.04
1991,2,0.459,0.2,0.021,0.122,-0.052,0.11,0.17,0.072,0.077,0.04
1991,3,-0.076,0.18,0.072,0.119,-0.078,0.105,0.18,0.072,0.081,0.04
1991,4,-1.261,0.386,0.086,0.11,-0.068,0.105,0.183,0.075,0.076,0.04
1991,5,0.204,0.286,0.018,0.151,-0.051,0.107,0.197,0.074,0.074,0.04
1991,6,-0.239,0.547,-0.013,0.14,-0.051,0.104,0.187,0.073,0.059,0.04
1991,7,1.926,0.748,0.082,0.157,-0.011,0.108,0.194,0.073,0.06,0.04
1991,8,0.223,0.258,-0.049,0.179,-0.004,0.109,0.184,0.071,0.06,0.04
1991,9,0.253,0.571,-0.07,0.208,0.034,0.105,0.179,0.074,0.061,0.04
1991,10,-0.587,0.352,-0.022,0.188,0.034,0.104,0.179,0.074,0.066,0.041
1991,11,-0.522,0.385,-0.093,0.213,0.038,0.103,0.169,0.077,0.074,0.041
1991,12,-0.013,0.694,-0.007,0.228,0.065,0.101,0.171,0.075,0.079,0.041
1992,1,0.617,0.391,-0.156,0.188,0.043,0.105,0.161,0.078,0.079,0.041
1992,2,-1.118,0.417,-0.16,0.213,0.035,0.102,0.144,0.079,0.085,0.041
1992,3,-0.321,0.478,-0.229,0.192,0.027,0.103,0.13,0.077,0.1,0.041
1992,4,-0.682,0.303,-0.229,0.176,0.015,0.104,0.108,0.081,0.111,0.04
1992,5,-0.651,0.404,-0.195,0.174,0.015,0.105,0.112,0.077,0.13,0.041
1992,6,0.786,0.385,-0.105,0.225,0.037,0.114,0.09,0.077,0.131,0.041
1992,7,0.145,0.263,-0.137,0.23,-0.012,0.116,0.069,0.079,0.14,0.041
1992,8,0.168,0.428,0.081,0.251,-0.005,0.113,0.052,0.08,0.146,0.042
1992,9,-0.567,0.341,-0.048,0.272,0.002,0.109,0.041,0.081,0.142,0.042
1992,10,-0.594,0.309,-0.031,0.268,-0.004,0.109,0.013,0.084,0.145,0.042
1992,11,-0.112,0.427,0.095,0.254,0.027,0.112,0.006,0.084,0.149,0.042
1992,12,1.073,0.554,0.031,0.261,0.054,0.107,-0.011,0.085,0.155,0.041
1993,1,0.23,0.439,0.017,0.253,0.08,0.113,-0.021,0.084,0.153,0.041
1993,2,1.493,0.588,0.147,0.284,0.064,0.114,-0.032,0.083,0.161,0.039
1993,3,-1.864,0.663,0.139,0.249,0.077,0.119,-0.051,0.082,0.167,0.039
1993,4,-0.484,0.187,0.211,0.253,0.103,0.121,-0.059,0.083,0.186,0.039
1993,5,0.861,0.295,0.287,0.222,0.101,0.125,-0.067,0.083,0.197,0.039
1993,6,0.017,0.451,0.232,0.183,0.109,0.127,-0.064,0.082,0.205,0.038
1993,7,-0.012,0.354,0.334,0.169,0.12,0.122,-0.058,0.082,0.203,0.039
1993,8,1.72,0.807,0.187,0.143,0.121,0.125,-0.052,0.084,0.204,0.04
1993,9,-0.658,0.363,0.467,0.144,0.137,0.124,-0.053,0.083,0.2,0.041
1993,10,0.265,0.287,0.395,0.133,0.162,0.121,-0.049,0.084,0.203,0.042
1993,11,0.804,0.413,0.374,0.146,0.16,0.125,-0.042,0.085,0.207,0.042
1993,12,0.413,0.306,0.429,0.17,0.143,0.129,-0.044,0.087,0.208,0.043
1994,1,1.452,0.404,0.364,0.184,0.117,0.128,-0.04,0.089,0.209,0.042
1994,2,-0.265,0.259,0.202,0.235,0.105,0.129,-0.026,0.092,0.222,0.042
1994,3,1.493,0.396,0.24,0.192,0.101,0.125,-0.014,0.094,0.228,0.042
1994,4,-1.35,0.202,0.181,0.183,0.109,0.127,0.011,0.097,0.234,0.042
1994,5,0.606,0.432,0.129,0.17,0.118,0.125,0.013,0.096,0.226,0.041
1994,6,0.68,0.586,0.176,0.138,0.111,0.125,0.017,0.093,0.219,0.042
1994,7,-0.785,0.504,0.005,0.143,0.096,0.12,0.017,0.091,0.228,0.042
1994,8,-0.235,0.301,0.027,0.157,0.108,0.114,0.028,0.087,0.229,0.044
1994,9,-0.191,0.485,-0.213,0.173,0.1,0.107,0.03,0.087,0.236,0.045
1994,10,-0.447,0.447,-0.152,0.182,0.076,0.11,0.031,0.087,0.235,0.046
1994,11,0.176,0.245,-0.093,0.208,0.052,0.11,0.042,0.086,0.24,0.046
1994,12,0.979,0.922,0.012,0.2,0.013,0.118,0.048,0.088,0.245,0.046
1995,1,-0.604,0.498,0.139,0.228,0.023,0.119,0.035,0.085,0.245,0.045
1995,2,0.006,0.331,0.111,0.222,0.025,0.115,0.027,0.085,0.243,0.046
1995,3,-1.394,0.296,0.164,0.188,0.045,0.111,0.034,0.085,0.239,0.046
1995,4,-0.612,0.253,0.267,0.172,0.022,0.111,0.047,0.085,0.236,0.046
1995,5,1.311,0.439,0.269,0.179,0.018,0.109,0.056,0.088,0.23,0.043
1995,6,1.937,0.324,0.255,0.147,-0.028,0.106,0.04,0.088,0.232,0.043
1995,7,0.749,0.669,0.318,0.132,-0.032,0.104,0.042,0.089,0.232,0.042
1995,8,-0.571,0.569,0.361,0.144,-0.052,0.102,0.044,0.089,0.238,0.043
1995,9,0.445,0.336,0.548,0.162,-0.058,0.107,0.052,0.091,0.239,0.044
1995,10,0.778,0.373,0.62,0.135,-0.045,0.103,0.072,0.091,0.246,0.045
1995,11,0.199,0.301,0.516,0.116,-0.034,0.098,0.084,0.09,0.248,0.045
1995,12,0.822,0.399,0.253,0.122,-0.035,0.102,0.091,0.089,0.242,0.045
1996,1,0.148,0.379,0.217,0.139,-0.034,0.106,0.091,0.089,0.245,0.045
1996,2,0.518,0.497,0.224,0.146,-0.052,0.113,0.097,0.089,0.267,0.046
1996,3,0.857,0.324,0.191,0.124,-0.029,0.102,0.099,0.09,0.269,0.045
1996,4,0.253,0.482,0.116,0.121,-0.03,0.107,0.104,0.09,0.273,0.045
1996,5,0.056,0.208,0.102,0.13,-0.033,0.112,0.1,0.093,0.282,0.044
1996,6,-1.22,0.413,-0.002,0.111,-0.038,0.124,0.079,0.095,0.277,0.043
1996,7,0.321,0.413,-0.041,0.129,-0.069,0.138,0.06,0.093,0.281,0.043
1996,8,-0.493,0.334,-0.116,0.124,-0.049,0.153,0.067,0.091,0.282,0.043
1996,9,0.05,0.442,-0.253,0.105,-0.062,0.164,0.077,0.088,0.282,0.044
1996,10,-0.113,0.453,-0.452,0.105,-0.013,0.175,0.093,0.087,0.287,0.044
1996,11,0.03,0.702,-0.631,0.124,-0.013,0.175,0.107,0.085,0.288,0.045
1996,12,-0.437,0.42,-0.658,0.152,-0.032,0.172,0.117,0.086,0.296,0.046
1997,1,-0.309,0.454,-0.624,0.146,-0.008,0.165,0.118,0.083,0.296,0.047
1997,2,-0.387,0.176,-0.557,0.135,0.022,0.158,0.129,0.082,0.293,0.046
1997,3,-0.788,0.412,-0.51,0.139,0.032,0.155,0.138,0.08,0.287,0.047
1997,4,-2.136,0.371,-0.664,0.11,0.047,0.153,0.155,0.079,0.292,0.048
1997,5,-2.094,0.952,-0.695,0.117,0.07,0.149,0.174,0.078,0.304,0.047
1997,6,-1.537,0.845,-0.801,0.115,0.059,0.153,0.169,0.078,0.3,0.046
1997,7,0.725,0.435,-0.774,0.16,0.082,0.148,0.198,0.073,0.291,0.045
1997,8,0.308,0.174,-0.72,0.192,0.059,0.147,0.208,0.073,0.286,0.046
1997,9,0.612,0.321,-0.838,0.257,0.066,0.149,0.213,0.07,0.282,0.046
1997,10,-1.95,0.897,-0.637,0.24,0.098,0.145,0.229,0.068,0.279,0.048
1997,11,-0.348,0.495,-0.333,0.129,0.085,0.134,0.24,0.068,0.283,0.05
1997,12,-1.713,0.374,-0.213,0.109,0.025,0.131,0.249,0.066,0.283,0.05
1998,1,0.017,0.602,-0.265,0.102,0.003,0.131,0.239,0.061,0.278,0.049
1998,2,0.265,0.473,-0.238,0.153,0.025,0.129,0.234,0.058,0.268,0.05
1998,3,-2.202,1.224,-0.23,0.109,0.027,0.121,0.253,0.056,0.279,0.05
1998,4,0.268,0.338,-0.053,0.212,0.041,0.116,0.268,0.055,0.274,0.051
1998,5,1.559,0.66,0.032,0.287,0.067,0.109,0.266,0.054,0.258,0.049
1998,6,-0.099,0.554,0.184,0.351,0.072,0.11,0.274,0.056,0.246,0.047
1998,7,0.103,0.25,0.147,0.377,0.062,0.115,0.27,0.059,0.248,0.047
1998,8,0.632,0.874,0.203,0.43,0.073,0.113,0.258,0.059,0.249,0.047
1998,9,0.703,0.948,0.448,0.39,0.061,0.114,0.26,0.059,0.246,0.047
1998,10,0.178,0.655,0.557,0.471,0.045,0.124,0.258,0.06,0.254,0.049
1998,11,0.671,0.578,0.477,0.52,0.039,0.125,0.255,0.061,0.26,0.049
1998,12,0.108,1.079,0.446,0.467,0.014,0.12,0.255,0.063,0.268,0.049
1999,1,-0.421,0.901,0.493,0.441,0.003,0.11,0.243,0.063,0.28,0.049
1999,2,0.937,1.109,0.568,0.342,0.029,0.102,0.255,0.064,0.291,0.05
1999,3,0.736,0.773,0.547,0.42,0.053,0.107,0.267,0.066,0.299,0.05
1999,4,1.582,0.884,0.569,0.399,0.076,0.111,0.293,0.064,0.307,0.051
1999,5,0.59,0.266,0.641,0.352,0.095,0.12,0.291,0.064,0.308,0.052
1999,6,-0.462,0.344,0.659,0.303,0.123,0.118,0.274,0.065,0.317,0.051
1999,7,0.661,0.505,0.76,0.215,0.139,0.117,0.295,0.062,0.32,0.051
1999,8,1.532,0.644,0.567,0.14,0.149,0.117,0.299,0.063,0.326,0.051
1999,9,0.454,0.213,0.424,0.097,0.176,0.112,0.31,0.063,0.329,0.051
1999,10,0.44,0.405,0.403,0.104,0.234,0.105,0.307,0.065,0.33,0.052
1999,11,1.535,0.357,0.396,0.135,0.295,0.091,0.314,0.064,0.332,0.052
1999,12,0.326,0.536,0.298,0.135,0.324,0.08,0.317,0.062,0.339,0.052
2000,1,0.788,0.324,0.194,0.13,0.374,0.072,0.324,0.062,0.329,0.053
2000,2,-1.384,0.233,0.127,0.163,0.391,0.079,0.326,0.062,0.338,0.052
2000,3,-0.972,0.303,0.14,0.185,0.38,0.086,0.347,0.062,0.36,0.052
2000,4,1.322,0.492,0.237,0.207,0.435,0.091,0.35,0.059,0.375,0.052
2000,5,0.511,0.812,0.254,0.221,0.462,0.102,0.335,0.054,0.385,0.05
2000,6,-1.638,0.506,0.322,0.25,0.525,0.104,0.326,0.053,0.386,0.05
2000,7,-0.583,0.308,0.217,0.225,0.51,0.099,0.316,0.054,0.391,0.049
2000,8,0.72,0.338,0.433,0.211,0.52,0.095,0.335,0.055,0.39,0.049
2000,9,0.62,0.436,0.525,0.183,0.564,0.087,0.333,0.055,0.388,0.05
2000,10,1.6,0.148,0.355,0.135,0.58,0.087,0.326,0.057,0.395,0.051
2000,11,1.732,0.322,0.289,0.112,0.565,0.087,0.331,0.057,0.399,0.051
2000,12,1.152,0.315,0.197,0.095,0.584,0.089,0.323,0.058,0.397,0.051
2001,1,-0.476,0.24,0.219,0.086,0.573,0.093,0.33,0.059,0.396,0.05
2001,2,1.209,0.273,0.246,0.085,0.567,0.094,0.365,0.06,0.396,0.05
2001,3,0.128,0.264,0.318,0.093,0.55,0.102,0.358,0.058,0.399,0.05
2001,4,-0.712,0.311,0.291,0.106,0.546,0.107,0.364,0.058,0.402,0.05
2001,5,-0.286,0.311,0.242,0.104,0.543,0.109,0.368,0.061,0.404,0.051
2001,6,-2.74,0.318,0.251,0.099,0.549,0.106,0.368,0.061,0.398,0.051
2001,7,-0.325,0.456,0.347,0.11,0.555,0.111,0.369,0.062,0.39,0.052
2001,8,1.053,0.441,0.262,0.117,0.559,0.117,0.38,0.062,0.391,0.052
2001,9,1.485,0.404,0.321,0.142,0.596,0.121,0.385,0.064,0.39,0.052
2001,10,1.276,0.244,0.492,0.179,0.598,0.131,0.396,0.068,0.395,0.053
2001,11,1.146,0.2,0.648,0.191,0.594,0.131,0.407,0.07,0.406,0.054
2001,12,1.256,0.241,0.894,0.201,0.581,0.13,0.42,0.072,0.409,0.055
2002,1,0.675,0.429,1.228,0.235,0.599,0.134,0.431,0.074,0.405,0.055
2002,2,0.191,0.189,1.253,0.213,0.576,0.134,0.442,0.074,0.407,0.057
2002,3,0.839,0.217,1.125,0.186,0.587,0.136,0.443,0.075,0.41,0.058
2002,4,1.332,0.405,1.13,0.213,0.566,0.144,0.476,0.074,0.412,0.058
2002,5,1.592,0.283,1.141,0.211,0.559,0.146,0.496,0.073,0.418,0.059
2002,6,0.208,0.394,1.21,0.231,0.575,0.153,0.511,0.074,0.424,0.058
2002,7,3.681,0.895,1.077,0.245,0.567,0.15,0.512,0.076,0.428,0.059
2002,8,1.357,0.392,1.136,0.232,0.594,0.147,0.52,0.077,0.426,0.059
2002,9,-0.048,0.49,1.103,0.23,0.627,0.146,0.523,0.078,0.429,0.059
2002,10,1.333,0.578,1.094,0.226,0.601,0.141,0.545,0.084,0.431,0.06
2002,11,1.272,0.254,1.016,0.224,0.585,0.133,0.56,0.087,0.431,0.063
2002,12,2.088,0.297,1.083,0.242,0.627,0.128,0.576,0.088,0.429,0.064
2003,1,-0.919,0.615,0.731,0.214,0.63,0.124,0.577,0.088,0.424,0.065
2003,2,0.894,0.693,0.642,0.216,0.645,0.123,0.569,0.09,0.418,0.067
2003,3,0.439,0.385,0.616,0.211,0.639,0.123,0.609,0.094,0.428,0.067
2003,4,1.235,0.27,0.504,0.206,0.611,0.124,0.607,0.092,0.43,0.067
2003,5,0.649,0.359,0.435,0.19,0.596,0.126,0.583,0.088,0.432,0.066
2003,6,1.012,0.438,0.3,0.166,0.573,0.13,0.556,0.086,0.426,0.068
2003,7,-0.539,0.338,0.372,0.16,0.598,0.131,0.554,0.088,0.425,0.068
2003,8,0.291,0.431,0.399,0.153,0.656,0.134,0.55,0.09,0.418,0.068
2003,9,-0.36,0.514,0.608,0.155,0.655,0.139,0.545,0.088,0.424,0.068
2003,10,-0.017,0.255,0.645,0.149,0.683,0.145,0.557,0.093,0.425,0.069
2003,11,0.448,0.226,0.622,0.159,0.697,0.149,0.563,0.098,0.421,0.072
2003,12,0.468,0.254,0.432,0.148,0.721,0.147,0.581,0.101,0.423,0.073
2004,1,-0.055,0.294,0.621,0.167,0.734,0.142,0.6,0.104,0.416,0.075
2004,2,1.22,0.261,0.611,0.159,0.731,0.14,0.608,0.11,0.413,0.076
2004,3,2.938,0.197,0.737,0.136,0.717,0.137,0.612,0.114,0.403,0.078
2004,4,1.681,0.253,0.67,0.13,0.716,0.139,0.604,0.119,0.406,0.078
2004,5,0.381,0.206,0.721,0.142,0.72,0.145,0.603,0.118,0.401,0.08
2004,6,-1.274,0.291,0.793,0.151,0.717,0.153,0.618,0.115,0.404,0.08
2004,7,1.734,0.698,0.821,0.145,0.722,0.153,0.623,0.111,0.413,0.08
2004,8,0.168,0.381,0.739,0.143,0.735,0.151,0.625,0.111,0.421,0.08
2004,9,1.15,0.261,0.58,0.151,0.71,0.153,0.628,0.11,0.424,0.08
2004,10,-0.824,0.403,0.419,0.152,0.719,0.15,0.628,0.115,0.431,0.079
2004,11,1.066,0.264,0.349,0.163,0.696,0.144,0.622,0.117,0.436,0.082
2004,12,1.331,0.244,0.532,0.154,0.697,0.141,0.631,0.122,0.43,0.085
2005,1,0.277,0.337,0.349,0.099,0.65,0.134,0.622,0.121,0.429,0.088
2005,2,0.242,0.268,0.471,0.119,0.648,0.136,0.649,0.12,0.438,0.088
2005,3,1.03,0.286,0.397,0.126,0.666,0.139,0.686,0.12,0.441,0.089
2005,4,-0.257,0.408,0.459,0.134,0.654,0.148,0.703,0.116,0.44,0.088
2005,5,-0.46,0.762,0.438,0.145,0.658,0.153,0.714,0.11,0.439,0.088
2005,6,0.922,0.263,0.313,0.158,0.628,0.149,0.733,0.108,0.428,0.088
2005,7,-0.455,0.311,0.375,0.139,0.645,0.142,0.74,0.106,0.423,0.089
2005,8,1.631,0.363,0.744,0.14,0.617,0.144,0.736,0.104,0.43,0.09
2005,9,0.262,0.315,0.664,0.145,0.653,0.15,0.724,0.102,0.436,0.09
2005,10,-0.082,0.567,0.768,0.163,0.635,0.146,0.718,0.104,0.44,0.091
2005,11,0.816,0.396,0.851,0.168,0.6,0.142,0.714,0.103,0.448,0.094
2005,12,-0.17,0.327,0.665,0.194,0.529,0.127,0.704,0.103,0.448,0.096
2006,1,1.024,0.291,0.741,0.197,0.534,0.124,0.7,0.105,0.454,0.096
2006,2,4.663,0.214,0.677,0.192,0.534,0.118,0.696,0.105,0.459,0.097
2006,3,0.069,0.471,0.707,0.176,0.541,0.114,0.699,0.109,0.464,0.097
2006,4,0.994,0.74,0.818,0.178,0.568,0.115,0.701,0.111,0.473,0.096
2006,5,0.536,0.408,0.865,0.17,0.582,0.121,0.708,0.112,0.476,0.096
2006,6,-1.302,0.541,0.969,0.175,0.614,0.124,0.717,0.11,0.484,0.095
2006,7,0.446,0.213,0.963,0.204,0.645,0.118,0.72,0.106,0.482,0.096
2006,8,0.873,0.243,0.656,0.192,0.656,0.119,0.715,0.104,0.487,0.096
2006,9,0.617,0.471,0.598,0.202,0.627,0.122,0.704,0.102,0.493,0.095
2006,10,1.249,0.322,0.669,0.221,0.61,0.119,0.698,0.102,0.501,0.096
2006,11,1.376,0.538,0.643,0.17,0.611,0.118,0.706,0.104,0.506,0.096
2006,12,1.082,0.689,0.772,0.153,0.655,0.117,0.701,0.106,0.514,0.097
2007,1,0.954,0.341,0.809,0.161,0.647,0.106,0.691,0.104,0.519,0.096
2007,2,0.973,0.351,0.839,0.194,0.674,0.107,0.686,0.106,0.528,0.097
2007,3,-0.623,0.504,0.874,0.276,0.669,0.104,0.682,0.107,0.535,0.097
2007,4,1.851,0.354,0.822,0.384,0.69,0.107,0.67,0.107,0.553,0.096
2007,5,0.219,0.687,0.83,0.442,0.685,0.11,0.662,0.105,0.565,0.096
2007,6,0.246,1.032,0.763,0.457,0.686,0.111,0.678,0.103,0.569,0.097
2007,7,0.894,1.182,0.694,0.457,0.678,0.109,0.657,0.1,0.567,0.097
2007,8,1.236,0.757,0.548,0.43,0.703,0.112,0.644,0.099,0.571,0.098
2007,9,1.034,0.95,0.818,0.491,0.745,0.114,0.645,0.099,0.574,0.099
2007,10,0.62,1.267,0.672,0.49,0.805,0.11,0.633,0.1,0.59,0.1
2007,11,1.481,0.462,0.535,0.395,0.843,0.106,0.622,0.103,0.593,0.101
2007,12,0.278,0.425,0.245,0.254,0.839,0.107,0.609,0.106,0.605,0.101
2008,1,0.122,0.477,0.15,0.135,0.851,0.105,0.608,0.108,0.606,0.101
2008,2,-0.777,0.235,0.069,0.08,0.828,0.101,0.602,0.111,0.614,0.103
2008,3,2.617,0.426,-0.011,0.086,0.809,0.098,0.603,0.114,0.634,0.103
2008,4,0.096,0.35,0.071,0.167,0.826,0.096,0.593,0.111,0.639,0.101
2008,5,-1.427,0.572,0.058,0.197,0.832,0.089,0.598,0.11,0.637,0.101
2008,6,-3.236,0.825,0.231,0.202,0.834,0.085,0.579,0.108,0.641,0.1
2008,7,-0.241,0.485,0.373,0.225,0.802,0.086,0.581,0.109,0.644,0.101
2008,8,0.26,0.276,0.595,0.246,0.735,0.084,0.578,0.108,0.645,0.101
2008,9,0.075,0.238,0.476,0.292,0.743,0.088,0.588,0.107,0.641,0.102
2008,10,1.6,0.226,0.522,0.328,0.718,0.089,0.593,0.107,0.643,0.104
2008,11,1.327,0.311,0.678,0.317,0.718,0.088,0.586,0.114,0.645,0.106
2008,12,2.357,0.432,1.061,0.212,0.714,0.092,0.591,0.116,0.644,0.108
2009,1,1.817,0.542,1.185,0.164,0.705,0.09,0.589,0.117,0.647,0.109
2009,2,1.896,0.42,1.313,0.147,0.699,0.09,0.571,0.121,0.642,0.111
2009,3,1.188,0.445,1.375,0.144,0.691,0.086,0.539,0.125,0.635,0.112
2009,4,0.648,0.482,1.281,0.14,0.68,0.086,0.52,0.126,0.635,0.112
2009,5,0.44,0.463,1.234,0.131,0.692,0.085,0.511,0.129,0.633,0.113
2009,6,1.368,0.77,1.156,0.138,0.686,0.083,0.534,0.129,0.642,0.112
2009,7,1.24,0.368,0.986,0.14,0.661,0.085,0.53,0.126,0.642,0.11
2009,8,1.793,0.466,0.972,0.144,0.637,0.092,0.543,0.124,0.64,0.109
2009,9,0.828,0.338,1.169,0.154,0.654,0.09,0.539,0.123,0.644,0.108
2009,10,0.464,0.386,1.392,0.151,0.621,0.094,0.555,0.121,0.644,0.109
2009,11,0.774,0.414,1.51,0.15,0.628,0.103,0.558,0.126,0.644,0.11
2009,12,1.412,0.325,1.451,0.137,0.66,0.116,0.543,0.131,0.634,0.112
2010,1,-0.224,0.425,1.371,0.142,0.664,0.138,0.534,0.137,0.63,0.112
2010,2,1.74,0.293,1.241,0.149,0.639,0.149,0.55,0.136,0.636,0.112
2010,3,3.55,0.315,1.098,0.162,0.624,0.166,0.535,0.138,0.636,0.113
2010,4,3.326,0.473,1.137,0.196,0.611,0.187,0.531,0.137,0.629,0.113
2010,5,1.854,0.322,1.174,0.232,0.587,0.205,0.543,0.138,0.625,0.112
2010,6,0.66,0.392,1.053,0.226,0.59,0.209,0.53,0.139,0.628,0.111
2010,7,0.278,0.308,0.995,0.208,0.572,0.215,0.53,0.141,0.635,0.111
2010,8,0.228,0.336,0.903,0.214,0.586,0.219,0.525,0.141,0.636,0.111
2010,9,-0.884,0.6,0.651,0.241,0.552,0.229,0.538,0.139,0.642,0.111
2010,10,0.925,0.454,0.332,0.213,0.552,0.225,0.555,0.141,0.64,0.113
2010,11,1.223,0.387,0.223,0.218,0.597,0.214,0.565,0.143,0.63,0.115
2010,12,-0.04,0.35,0.039,0.247,0.628,0.206,0.574,0.146,0.627,0.117
2011,1,-0.919,0.225,0.01,0.246,0.627,0.201,0.577,0.147,NaN,NaN
2011,2,0.639,0.18,0.031,0.241,0.622,0.2,0.553,0.147,NaN,NaN
2011,3,0.528,0.489,0.117,0.22,0.635,0.199,0.57,0.149,NaN,NaN
2011,4,-0.51,0.195,0.09,0.216,0.618,0.202,0.582,0.149,NaN,NaN
2011,5,0.555,0.386,0.163,0.234,0.59,0.214,0.584,0.15,NaN,NaN
2011,6,-1.554,0.422,0.226,0.244,0.569,0.21,0.6,0.151,NaN,NaN
2011,7,-0.074,0.36,0.259,0.268,0.532,0.208,0.596,0.15,NaN,NaN
2011,8,0.483,0.182,0.167,0.296,0.486,0.21,0.595,0.148,NaN,NaN
2011,9,0.15,0.296,0.154,0.293,0.451,0.215,0.602,0.143,NaN,NaN
2011,10,0.598,0.406,0.185,0.329,0.43,0.21,0.606,0.14,NaN,NaN
2011,11,2.099,0.507,0.195,0.323,0.411,0.212,0.605,0.136,NaN,NaN
2011,12,0.716,0.451,0.504,0.305,0.413,0.225,0.609,0.13,NaN,NaN
2012,1,-0.526,0.578,0.603,0.32,0.413,0.227,0.608,0.127,NaN,NaN
2012,2,-0.461,0.58,0.542,0.315,0.411,0.228,0.614,0.128,NaN,NaN
2012,3,0.371,0.377,0.54,0.307,0.409,0.224,0.626,0.126,NaN,NaN
2012,4,-0.138,0.495,0.479,0.296,0.421,0.222,0.629,0.124,NaN,NaN
2012,5,0.673,0.315,0.304,0.318,0.43,0.238,0.635,0.128,NaN,NaN
2012,6,2.155,0.302,0.283,0.342,0.4,0.247,0.627,0.134,NaN,NaN
2012,7,1.118,0.422,0.247,0.358,0.389,0.255,0.622,0.141,NaN,NaN
2012,8,-0.25,0.235,0.292,0.352,0.397,0.252,0.622,0.147,NaN,NaN
2012,9,0.129,0.246,0.309,0.362,0.325,0.259,0.624,0.154,NaN,NaN
2012,10,-0.141,0.313,0.33,0.307,0.257,0.251,0.635,0.161,NaN,NaN
2012,11,0.001,0.751,0.379,0.273,0.243,0.247,0.626,0.161,NaN,NaN
2012,12,0.47,0.623,0.086,0.283,0.22,0.25,0.633,0.155,NaN,NaN
2013,1,-0.968,0.681,-0.034,0.274,0.21,0.25,0.635,0.152,NaN,NaN
2013,2,0.08,0.355,-0.018,0.272,0.223,0.251,0.659,0.153,NaN,NaN
2013,3,0.577,0.491,0.045,0.257,0.268,0.242,0.659,0.154,NaN,NaN
2013,4,0.112,0.36,0.104,0.256,0.284,0.242,0.67,0.151,NaN,NaN
2013,5,1.259,0.384,0.077,0.26,0.299,0.247,0.691,0.149,NaN,NaN
2013,6,-1.352,0.374,0.127,0.218,0.314,0.253,0.726,0.142,NaN,NaN
2013,7,-0.323,0.295,0.176,0.198,0.352,0.252,0.734,0.14,NaN,NaN
2013,8,-0.055,0.253,0.094,0.216,0.371,0.252,0.74,0.139,NaN,NaN
2013,9,0.885,0.157,-0.028,0.242,0.398,0.246,0.738,0.141,NaN,NaN
2013,10,0.566,0.31,-0.087,0.269,0.447,0.24,0.729,0.142,NaN,NaN
2013,11,-0.324,0.755,-0.25,0.322,0.45,0.237,0.728,0.145,NaN,NaN
2013,12,1.069,0.257,-0.015,0.322,0.486,0.229,0.707,0.144,NaN,NaN
2014,1,-0.38,0.391,0.114,0.301,0.488,0.228,0.694,0.141,NaN,NaN
2014,2,-0.903,0.572,0.26,0.284,0.491,0.224,0.675,0.14,NaN,NaN
